Timestamp,PM25,PM10,MQ2_ppm,MQ7_ppm,Temp,Hum,Status
2026-03-26 00:17:10 UTC,29,31,262.5,35.9,35,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:17:20 UTC,28,31,247.9,31.3,35,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:17:30 UTC,26,28,263,27.6,35,56,Hazardous (VOC - Wear Mask)
2026-03-26 00:17:40 UTC,27,30,228.8,29.4,35,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:17:50 UTC,30,32,235.7,29,35,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:18:00 UTC,30,30,265.7,31.9,35,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:18:10 UTC,28,29,249.3,29.7,35,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:18:20 UTC,27,30,289.1,27.3,35,56,Hazardous (VOC - Wear Mask)
2026-03-26 00:18:30 UTC,27,30,218.3,29,35.1,55.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:18:40 UTC,28,32,261.1,32.8,35.1,55.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:18:50 UTC,29,35,234.2,28.5,35.1,55.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:19:00 UTC,28,34,238.3,32.7,35,55.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:19:10 UTC,28,34,238.3,33.3,35.1,55.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:19:20 UTC,29,32,254.2,35.1,35.1,55.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:19:30 UTC,26,31,246.4,30.2,35.1,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:19:40 UTC,27,32,256.7,30.9,35.1,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:19:50 UTC,27,31,247.9,30.5,35.1,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:20:00 UTC,27,30,235.7,35.6,35.1,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:20:10 UTC,27,29,259.3,36.4,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:20:20 UTC,27,30,254.2,28.2,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:20:30 UTC,28,30,254.5,32.9,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:20:40 UTC,27,29,253.5,32.9,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:20:50 UTC,26,30,236.1,30.2,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:21:00 UTC,27,32,239.3,31.8,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:21:10 UTC,29,31,232,32.9,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:21:20 UTC,28,31,247.4,30.1,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:21:30 UTC,26,33,237.9,31,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:21:40 UTC,25,32,265.7,30.9,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:21:50 UTC,26,30,230,31.7,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:22:00 UTC,26,30,249.8,32.4,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:22:10 UTC,28,30,232,30,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:22:20 UTC,28,30,246.2,35.8,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:22:30 UTC,28,29,244.9,37.5,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:22:40 UTC,28,29,239.8,34.4,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:22:50 UTC,28,30,218.1,26,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:23:00 UTC,27,30,256.7,30.9,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:23:10 UTC,26,29,215.6,29.7,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:23:20 UTC,25,30,243.5,33.7,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:23:30 UTC,26,30,243.5,29.8,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:23:40 UTC,26,30,230,31.6,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:23:50 UTC,26,30,214.4,30.9,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:24:00 UTC,28,31,257.6,32.5,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:24:10 UTC,27,31,251.8,34.7,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:24:20 UTC,27,29,257.1,35.7,35,55.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:24:30 UTC,28,32,254.7,36.3,35.1,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:24:40 UTC,26,32,245.9,36.2,35.1,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:24:50 UTC,26,31,207.1,28.3,35,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:25:00 UTC,25,30,254.5,31.2,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:25:10 UTC,28,29,241.5,29.2,35,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:25:20 UTC,26,29,233.9,32,35,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:25:30 UTC,25,29,237.1,32.9,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:25:40 UTC,27,29,238.1,38.3,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:25:50 UTC,27,31,267.9,37.2,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:26:00 UTC,27,31,238.8,30.4,35,55.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:26:10 UTC,26,30,230.5,27.1,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:26:20 UTC,26,28,235.9,35.8,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:26:30 UTC,26,29,230.5,31.2,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:26:40 UTC,26,29,219.5,27.5,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:26:50 UTC,24,28,230.8,28.3,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:27:00 UTC,26,30,238.3,32.8,35,55.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:27:10 UTC,26,28,260.1,37,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:27:20 UTC,26,29,209.8,31.4,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:27:30 UTC,25,30,259.6,38.1,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:27:40 UTC,26,31,267.4,40.6,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:27:50 UTC,33,39,246.2,38.7,35,55.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:28:00 UTC,31,36,279.4,43.9,35,60.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:28:10 UTC,28,33,283.5,44.2,34.9,59.3,Hazardous (VOC - Wear Mask)
2026-03-26 00:28:20 UTC,25,31,257.9,44.1,34.8,58.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:28:30 UTC,25,26,245.9,42.3,34.7,58.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:28:40 UTC,26,28,262,47.7,34.6,58.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:28:50 UTC,26,28,234.4,41.8,34.4,58.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:29:00 UTC,25,25,285.5,44.8,34.3,58.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:29:10 UTC,26,26,253.5,44.7,34.2,58.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:29:20 UTC,27,27,248.6,44.2,34.1,58.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:29:30 UTC,25,26,245.9,45.8,34,59,Hazardous (VOC - Wear Mask)
2026-03-26 00:29:40 UTC,25,29,226.1,43.5,33.9,59.3,Hazardous (VOC - Wear Mask)
2026-03-26 00:29:50 UTC,25,29,232,44.3,33.8,59.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:30:00 UTC,25,29,261.3,45.6,33.7,59.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:30:10 UTC,25,28,235.2,42.3,33.6,60,Hazardous (VOC - Wear Mask)
2026-03-26 00:30:20 UTC,25,31,222.7,43.2,33.5,60.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:30:30 UTC,25,30,249.8,45.3,33.4,60.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:30:40 UTC,25,30,263.7,46.5,33.3,60.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:30:50 UTC,25,30,235.7,44.7,33.2,60.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:31:00 UTC,26,31,233.9,43.8,33.1,61,Hazardous (VOC - Wear Mask)
2026-03-26 00:31:10 UTC,26,30,231,42.5,33.1,61.1,Hazardous (VOC - Wear Mask)
2026-03-26 00:31:20 UTC,26,28,295.2,46.5,33,61.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:31:30 UTC,24,25,219.5,42.9,32.9,61.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:31:40 UTC,23,27,215.6,44.1,32.9,61.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:31:50 UTC,22,26,209.8,43.2,32.9,61.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:32:00 UTC,23,29,222.5,43.9,32.8,61.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:32:10 UTC,25,29,234.4,45.6,32.7,62.1,Hazardous (VOC - Wear Mask)
2026-03-26 00:32:20 UTC,26,30,227.1,45.1,32.7,62.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:32:30 UTC,26,31,233.7,46.3,32.6,62.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:32:40 UTC,24,28,256.4,47.2,32.6,62.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:32:50 UTC,23,28,206.6,40.2,32.6,62.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:33:00 UTC,23,28,234.9,42.4,32.6,62.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:33:10 UTC,23,27,239.8,43.4,32.5,62.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:33:20 UTC,24,27,236.9,43.8,32.5,63,Hazardous (VOC - Wear Mask)
2026-03-26 00:33:30 UTC,23,27,217.6,44.2,32.4,63.1,Hazardous (VOC - Wear Mask)
2026-03-26 00:33:40 UTC,23,29,233.7,44.2,32.4,63.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:33:50 UTC,25,29,232,45.3,32.3,63.3,Hazardous (VOC - Wear Mask)
2026-03-26 00:34:00 UTC,27,31,213.4,44.2,32.3,63.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:34:10 UTC,28,30,222.2,42.4,32.3,63.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:34:20 UTC,27,29,224.2,43.4,32.3,63.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:34:30 UTC,25,29,216.4,44.6,32.3,63.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:34:40 UTC,24,27,234.9,45.7,32.2,63.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:34:50 UTC,24,31,227.8,43.4,32.2,63.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:35:00 UTC,26,30,233.5,46.6,32.2,63.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:35:10 UTC,26,30,240.8,47.4,32.2,64,Hazardous (VOC - Wear Mask)
2026-03-26 00:35:20 UTC,22,27,230.5,44.6,32.1,64,Hazardous (VOC - Wear Mask)
2026-03-26 00:35:30 UTC,22,25,234.7,44.1,32.1,64.1,Hazardous (VOC - Wear Mask)
2026-03-26 00:35:40 UTC,24,27,232,44.1,32.1,64.2,Hazardous (VOC - Wear Mask)
2026-03-26 00:35:50 UTC,23,28,233.7,46.9,32.1,64.3,Hazardous (VOC - Wear Mask)
2026-03-26 00:36:00 UTC,22,28,238.1,44.7,32.1,64.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:36:10 UTC,24,29,223.2,44.5,32.1,64.4,Hazardous (VOC - Wear Mask)
2026-03-26 00:36:20 UTC,24,31,236.9,44.2,32.1,64.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:36:30 UTC,26,31,240.8,44.2,32.1,64.5,Hazardous (VOC - Wear Mask)
2026-03-26 00:36:40 UTC,27,32,238.6,46.7,32,64.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:36:50 UTC,25,31,225.9,44.7,32,64.6,Hazardous (VOC - Wear Mask)
2026-03-26 00:37:00 UTC,23,29,224.9,43.7,32,64.7,Hazardous (VOC - Wear Mask)
2026-03-26 00:37:10 UTC,22,24,230,43.3,32,64.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:37:20 UTC,22,23,226.6,44.7,32,64.8,Hazardous (VOC - Wear Mask)
2026-03-26 00:37:30 UTC,22,23,243.5,45.9,32,64.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:37:40 UTC,23,25,218.1,44.9,32,64.9,Hazardous (VOC - Wear Mask)
2026-03-26 00:37:50 UTC,23,26,260.6,44.1,32,64.9,Hazardous (VOC - Wear Mask)
