Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Class,Remark
2026-05-20 07:56:21 UTC,18,21,4.88,0.68,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:56:31 UTC,19,20,4.83,0.69,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:56:41 UTC,19,20,4.73,0.69,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:56:51 UTC,19,20,4.78,0.67,32.1,74.4,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:57:01 UTC,19,19,4.94,0.67,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:57:11 UTC,18,21,4.91,0.69,32.1,74.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:57:21 UTC,18,22,4.78,0.69,32.1,74.3,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:57:31 UTC,18,22,4.71,0.67,32.1,74.3,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:57:41 UTC,17,21,4.86,0.67,32.1,74.1,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:57:51 UTC,17,21,4.91,0.69,32.1,74.1,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:58:01 UTC,17,21,4.88,0.66,32.1,74.1,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:58:11 UTC,17,18,4.73,0.67,32.1,74,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:58:21 UTC,17,18,4.83,0.67,32.1,73.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:58:31 UTC,17,18,4.76,0.67,32.1,74,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:58:41 UTC,18,20,4.68,0.67,32.1,73.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:58:51 UTC,18,20,4.63,0.67,32.2,74,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:59:01 UTC,18,20,4.58,0.65,32.1,73.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:59:11 UTC,18,20,4.68,0.65,32.1,74,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:59:21 UTC,18,20,4.76,0.67,32.2,73.9,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:59:31 UTC,18,20,4.68,0.66,32.2,73.8,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:59:41 UTC,18,20,4.61,0.67,32.2,73.8,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 07:59:51 UTC,18,20,4.61,0.65,32.2,73.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:00:01 UTC,18,20,4.73,0.65,32.2,73.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:00:11 UTC,18,20,4.73,0.67,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:00:21 UTC,17,19,4.61,0.67,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:00:31 UTC,17,19,4.58,0.65,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:00:41 UTC,17,19,4.63,0.65,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:00:51 UTC,18,20,4.71,0.67,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:01:01 UTC,19,19,4.76,0.67,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:01:11 UTC,19,19,4.58,0.67,32.2,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:01:21 UTC,19,19,4.58,0.65,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:01:31 UTC,19,19,4.71,0.65,32.2,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
